Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Solar Zenith Angle
2016,1,13,12,0,181,177,6,15,58.92
2016,1,13,12,30,306,235,137,14,58.88
2016,1,13,13,0,297,232,129,14,59.68
2016,1,13,13,30,363,189,363,14,61.29
2016,1,13,14,0,333,169,369,14,63.65
2016,1,13,14,30,175,159,41,13,66.68
2016,1,13,15,0,144,133,33,13,70.28
2016,1,13,15,30,237,67,629,12,74.37
2016,1,13,16,0,158,52,549,11,78.87
2016,1,13,16,30,77,36,373,10,83.71000000000001
2016,1,13,17,0,13,12,89,9,88.83
2016,1,13,17,30,0,0,0,8,94.18
2016,1,13,18,0,0,0,0,8,99.72
2016,1,13,18,30,0,0,0,8,105.4
2016,1,13,19,0,0,0,0,8,111.2
2016,1,13,19,30,0,0,0,8,117.08
2016,1,13,20,0,0,0,0,8,123.01
2016,1,13,20,30,0,0,0,8,128.97
2016,1,13,21,0,0,0,0,8,134.92000000000002
2016,1,13,21,30,0,0,0,8,140.8
2016,1,13,22,0,0,0,0,8,146.54
2016,1,13,22,30,0,0,0,8,152.03
2016,1,13,23,0,0,0,0,8,157.04
2016,1,13,23,30,0,0,0,8,161.15
2016,1,14,0,0,0,0,0,8,163.66
2016,1,14,0,30,0,0,0,8,163.77
2016,1,14,1,0,0,0,0,8,161.46
2016,1,14,1,30,0,0,0,7,157.45000000000002
2016,1,14,2,0,0,0,0,7,152.5
2016,1,14,2,30,0,0,0,7,147.05
2016,1,14,3,0,0,0,0,7,141.32
2016,1,14,3,30,0,0,0,7,135.44
2016,1,14,4,0,0,0,0,7,129.5
2016,1,14,4,30,0,0,0,7,123.54
2016,1,14,5,0,0,0,0,8,117.59
2016,1,14,5,30,0,0,0,8,111.7
2016,1,14,6,0,0,0,0,8,105.89
2016,1,14,6,30,0,0,0,8,100.19
2016,1,14,7,0,0,0,0,8,94.63
2016,1,14,7,30,0,0,0,8,89.25
2016,1,14,8,0,60,34,251,9,84.10000000000001
2016,1,14,8,30,126,62,344,10,79.22
2016,1,14,9,0,194,84,415,11,74.67
2016,1,14,9,30,257,103,462,11,70.53
2016,1,14,10,0,296,139,397,12,66.86
2016,1,14,10,30,298,186,254,12,63.77
2016,1,14,11,0,378,178,418,13,61.33
2016,1,14,11,30,306,229,152,13,59.64
2016,1,14,12,0,313,237,146,13,58.75
2016,1,14,12,30,274,231,84,13,58.7
2016,1,14,13,0,144,144,0,13,59.5
2016,1,14,13,30,265,215,105,13,61.1
2016,1,14,14,0,222,190,70,13,63.46
2016,1,14,14,30,72,72,0,12,66.48
2016,1,14,15,0,58,58,0,12,70.08
2016,1,14,15,30,43,43,0,11,74.18
2016,1,14,16,0,28,28,0,11,78.68
2016,1,14,16,30,13,13,0,11,83.53
2016,1,14,17,0,2,2,0,11,88.65
2016,1,14,17,30,0,0,0,11,94.01
2016,1,14,18,0,0,0,0,11,99.55
2016,1,14,18,30,0,0,0,11,105.23
2016,1,14,19,0,0,0,0,12,111.03
2016,1,14,19,30,0,0,0,12,116.91
2016,1,14,20,0,0,0,0,12,122.85
2016,1,14,20,30,0,0,0,12,128.81
2016,1,14,21,0,0,0,0,12,134.75
2016,1,14,21,30,0,0,0,12,140.63
2016,1,14,22,0,0,0,0,12,146.37
2016,1,14,22,30,0,0,0,12,151.85
2016,1,14,23,0,0,0,0,12,156.85
2016,1,14,23,30,0,0,0,11,160.96
2016,1,15,0,0,0,0,0,11,163.46
2016,1,15,0,30,0,0,0,10,163.61
2016,1,15,1,0,0,0,0,10,161.34
2016,1,15,1,30,0,0,0,10,157.38
2016,1,15,2,0,0,0,0,10,152.45000000000002
2016,1,15,2,30,0,0,0,9,147.01
2016,1,15,3,0,0,0,0,9,141.29
2016,1,15,3,30,0,0,0,9,135.42000000000002
2016,1,15,4,0,0,0,0,9,129.48
2016,1,15,4,30,0,0,0,9,123.51
2016,1,15,5,0,0,0,0,10,117.57
2016,1,15,5,30,0,0,0,10,111.67
2016,1,15,6,0,0,0,0,10,105.86
2016,1,15,6,30,0,0,0,10,100.15
2016,1,15,7,0,0,0,0,10,94.59
2016,1,15,7,30,0,0,0,10,89.19
2016,1,15,8,0,69,34,341,11,84.03
2016,1,15,8,30,149,51,518,11,79.14
2016,1,15,9,0,230,63,627,12,74.58
2016,1,15,9,30,307,72,701,12,70.42
2016,1,15,10,0,372,84,728,13,66.75
2016,1,15,10,30,429,89,766,13,63.64
2016,1,15,11,0,475,92,795,13,61.19
2016,1,15,11,30,441,154,565,13,59.48
2016,1,15,12,0,432,186,473,14,58.57
2016,1,15,12,30,444,177,511,14,58.51
2016,1,15,13,0,403,196,404,14,59.3
2016,1,15,13,30,401,167,480,14,60.91
2016,1,15,14,0,441,80,802,14,63.26
2016,1,15,14,30,384,76,766,14,66.28
2016,1,15,15,0,318,66,733,15,69.89
2016,1,15,15,30,242,59,662,14,73.98
2016,1,15,16,0,161,48,567,14,78.49
2016,1,15,16,30,80,33,405,13,83.34
2016,1,15,17,0,16,12,128,13,88.47
2016,1,15,17,30,0,0,0,12,93.83
2016,1,15,18,0,0,0,0,12,99.37
2016,1,15,18,30,0,0,0,11,105.06
2016,1,15,19,0,0,0,0,11,110.86
2016,1,15,19,30,0,0,0,11,116.75
2016,1,15,20,0,0,0,0,11,122.68
2016,1,15,20,30,0,0,0,11,128.64
2016,1,15,21,0,0,0,0,11,134.58
2016,1,15,21,30,0,0,0,11,140.46
2016,1,15,22,0,0,0,0,11,146.20000000000002
2016,1,15,22,30,0,0,0,11,151.67000000000002
2016,1,15,23,0,0,0,0,11,156.66
2016,1,15,23,30,0,0,0,10,160.76
2016,1,16,0,0,0,0,0,10,163.27
2016,1,16,0,30,0,0,0,10,163.44
2016,1,16,1,0,0,0,0,10,161.21
2016,1,16,1,30,0,0,0,10,157.29
2016,1,16,2,0,0,0,0,11,152.39
2016,1,16,2,30,0,0,0,10,146.96
2016,1,16,3,0,0,0,0,10,141.25
2016,1,16,3,30,0,0,0,10,135.39
2016,1,16,4,0,0,0,0,11,129.45
2016,1,16,4,30,0,0,0,11,123.49
2016,1,16,5,0,0,0,0,11,117.54
2016,1,16,5,30,0,0,0,11,111.64
2016,1,16,6,0,0,0,0,11,105.82
2016,1,16,6,30,0,0,0,11,100.11
2016,1,16,7,0,0,0,0,11,94.53
2016,1,16,7,30,0,0,0,11,89.13
2016,1,16,8,0,57,39,169,12,83.96000000000001
2016,1,16,8,30,123,69,286,12,79.06
2016,1,16,9,0,193,93,373,13,74.49
2016,1,16,9,30,259,105,456,13,70.32000000000001
2016,1,16,10,0,149,144,10,14,66.62
2016,1,16,10,30,230,192,85,15,63.5
2016,1,16,11,0,320,213,221,16,61.03
2016,1,16,11,30,233,211,43,16,59.31
2016,1,16,12,0,210,199,20,16,58.39
2016,1,16,12,30,210,200,20,16,58.32
2016,1,16,13,0,320,233,169,17,59.1
2016,1,16,13,30,184,178,12,17,60.7
2016,1,16,14,0,166,162,8,17,63.05
2016,1,16,14,30,6,6,0,16,66.08
2016,1,16,15,0,5,5,0,16,69.69
2016,1,16,15,30,3,3,0,15,73.78
2016,1,16,16,0,2,2,0,15,78.3
2016,1,16,16,30,1,1,0,14,83.15
2016,1,16,17,0,0,0,0,13,88.28
2016,1,16,17,30,0,0,0,13,93.65
2016,1,16,18,0,0,0,0,13,99.19
2016,1,16,18,30,0,0,0,12,104.89
2016,1,16,19,0,0,0,0,12,110.69
2016,1,16,19,30,0,0,0,12,116.58
2016,1,16,20,0,0,0,0,12,122.52
2016,1,16,20,30,0,0,0,11,128.47
2016,1,16,21,0,0,0,0,11,134.41
2016,1,16,21,30,0,0,0,11,140.29
2016,1,16,22,0,0,0,0,12,146.02
2016,1,16,22,30,0,0,0,12,151.48
2016,1,16,23,0,0,0,0,12,156.46
2016,1,16,23,30,0,0,0,12,160.55
2016,1,17,0,0,0,0,0,12,163.06
2016,1,17,0,30,0,0,0,12,163.27
2016,1,17,1,0,0,0,0,12,161.08
2016,1,17,1,30,0,0,0,12,157.19
2016,1,17,2,0,0,0,0,12,152.32
2016,1,17,2,30,0,0,0,12,146.91
2016,1,17,3,0,0,0,0,13,141.21
2016,1,17,3,30,0,0,0,13,135.35
2016,1,17,4,0,0,0,0,13,129.42000000000002
2016,1,17,4,30,0,0,0,13,123.45
2016,1,17,5,0,0,0,0,13,117.5
2016,1,17,5,30,0,0,0,13,111.6
2016,1,17,6,0,0,0,0,13,105.78
2016,1,17,6,30,0,0,0,13,100.06
2016,1,17,7,0,0,0,0,13,94.48
2016,1,17,7,30,0,0,0,13,89.07000000000001
2016,1,17,8,0,1,1,0,14,83.89
2016,1,17,8,30,2,2,0,14,78.97
2016,1,17,9,0,4,4,0,15,74.39
2016,1,17,9,30,5,5,0,15,70.2
2016,1,17,10,0,32,32,0,15,66.49
2016,1,17,10,30,90,90,0,15,63.35
2016,1,17,11,0,107,107,0,16,60.870000000000005
2016,1,17,11,30,102,102,0,16,59.13
2016,1,17,12,0,88,88,0,16,58.2
2016,1,17,12,30,69,69,0,16,58.120000000000005
2016,1,17,13,0,118,118,0,16,58.9
2016,1,17,13,30,98,98,0,16,60.49
2016,1,17,14,0,86,86,0,16,62.85
2016,1,17,14,30,98,98,0,15,65.87
2016,1,17,15,0,80,80,0,15,69.48
2016,1,17,15,30,61,61,0,14,73.58
2016,1,17,16,0,41,41,0,14,78.10000000000001
2016,1,17,16,30,21,21,0,14,82.96000000000001
2016,1,17,17,0,4,4,0,14,88.10000000000001
2016,1,17,17,30,0,0,0,14,93.46
2016,1,17,18,0,0,0,0,14,99.01
2016,1,17,18,30,0,0,0,13,104.71
2016,1,17,19,0,0,0,0,13,110.52
2016,1,17,19,30,0,0,0,13,116.41
2016,1,17,20,0,0,0,0,13,122.35
2016,1,17,20,30,0,0,0,13,128.3
2016,1,17,21,0,0,0,0,13,134.24
2016,1,17,21,30,0,0,0,13,140.11
2016,1,17,22,0,0,0,0,13,145.84
2016,1,17,22,30,0,0,0,13,151.3
2016,1,17,23,0,0,0,0,13,156.26
2016,1,17,23,30,0,0,0,13,160.34
2016,1,18,0,0,0,0,0,13,162.86
2016,1,18,0,30,0,0,0,13,163.08
2016,1,18,1,0,0,0,0,13,160.94
2016,1,18,1,30,0,0,0,13,157.09
2016,1,18,2,0,0,0,0,13,152.24
2016,1,18,2,30,0,0,0,13,146.85
2016,1,18,3,0,0,0,0,14,141.16
2016,1,18,3,30,0,0,0,13,135.31
2016,1,18,4,0,0,0,0,13,129.38
2016,1,18,4,30,0,0,0,12,123.41
2016,1,18,5,0,0,0,0,12,117.46
2016,1,18,5,30,0,0,0,11,111.56
2016,1,18,6,0,0,0,0,11,105.72
2016,1,18,6,30,0,0,0,11,100.0
2016,1,18,7,0,0,0,0,11,94.41
2016,1,18,7,30,12,9,122,12,88.99
2016,1,18,8,0,75,31,408,13,83.8
2016,1,18,8,30,157,45,576,14,78.88
2016,1,18,9,0,241,55,684,15,74.28
2016,1,18,9,30,319,63,754,16,70.08
2016,1,18,10,0,388,70,794,17,66.36
2016,1,18,10,30,446,74,826,17,63.2
2016,1,18,11,0,491,79,842,18,60.7
2016,1,18,11,30,521,81,854,18,58.95
2016,1,18,12,0,535,85,849,18,58.01
2016,1,18,12,30,343,242,191,18,57.92
2016,1,18,13,0,335,237,189,18,58.69
2016,1,18,13,30,184,179,11,17,60.28
2016,1,18,14,0,226,196,65,17,62.63
2016,1,18,14,30,138,138,0,16,65.66
2016,1,18,15,0,50,50,0,16,69.27
2016,1,18,15,30,38,38,0,15,73.38
2016,1,18,16,0,26,26,0,15,77.9
2016,1,18,16,30,13,13,0,14,82.76
2016,1,18,17,0,3,3,0,14,87.91
2016,1,18,17,30,0,0,0,14,93.28
2016,1,18,18,0,0,0,0,14,98.83
2016,1,18,18,30,0,0,0,14,104.53
2016,1,18,19,0,0,0,0,14,110.34
2016,1,18,19,30,0,0,0,13,116.23
2016,1,18,20,0,0,0,0,13,122.18
2016,1,18,20,30,0,0,0,13,128.13
2016,1,18,21,0,0,0,0,13,134.07
2016,1,18,21,30,0,0,0,13,139.94
2016,1,18,22,0,0,0,0,13,145.66
2016,1,18,22,30,0,0,0,13,151.1
2016,1,18,23,0,0,0,0,13,156.06
2016,1,18,23,30,0,0,0,13,160.13
2016,1,19,0,0,0,0,0,13,162.64
2016,1,19,0,30,0,0,0,13,162.89
2016,1,19,1,0,0,0,0,13,160.79
2016,1,19,1,30,0,0,0,13,156.98
2016,1,19,2,0,0,0,0,13,152.16
2016,1,19,2,30,0,0,0,13,146.79
2016,1,19,3,0,0,0,0,13,141.11
2016,1,19,3,30,0,0,0,13,135.26
2016,1,19,4,0,0,0,0,13,129.33
2016,1,19,4,30,0,0,0,13,123.37
2016,1,19,5,0,0,0,0,13,117.41
2016,1,19,5,30,0,0,0,13,111.51
2016,1,19,6,0,0,0,0,13,105.67
2016,1,19,6,30,0,0,0,13,99.94
2016,1,19,7,0,0,0,0,14,94.34
2016,1,19,7,30,1,1,0,14,88.92
2016,1,19,8,0,7,7,0,14,83.71000000000001
2016,1,19,8,30,15,15,0,14,78.77
2016,1,19,9,0,23,23,0,15,74.16
2016,1,19,9,30,31,31,0,15,69.95
2016,1,19,10,0,119,119,0,16,66.21000000000001
2016,1,19,10,30,154,153,2,16,63.04
2016,1,19,11,0,384,188,397,17,60.53
2016,1,19,11,30,395,211,355,17,58.76
2016,1,19,12,0,413,215,371,17,57.81
2016,1,19,12,30,253,226,49,16,57.71
2016,1,19,13,0,234,214,38,16,58.47
2016,1,19,13,30,346,216,260,16,60.06
2016,1,19,14,0,181,173,16,16,62.41
2016,1,19,14,30,222,179,103,15,65.44
2016,1,19,15,0,157,142,42,15,69.06
2016,1,19,15,30,121,112,28,14,73.17
2016,1,19,16,0,81,78,13,14,77.7
2016,1,19,16,30,42,42,0,13,82.57000000000001
2016,1,19,17,0,10,10,0,13,87.71000000000001
2016,1,19,17,30,0,0,0,12,93.09
2016,1,19,18,0,0,0,0,12,98.65
2016,1,19,18,30,0,0,0,12,104.35
2016,1,19,19,0,0,0,0,12,110.17
2016,1,19,19,30,0,0,0,12,116.06
2016,1,19,20,0,0,0,0,12,122.0
2016,1,19,20,30,0,0,0,12,127.96
2016,1,19,21,0,0,0,0,12,133.9
2016,1,19,21,30,0,0,0,11,139.76
2016,1,19,22,0,0,0,0,11,145.47
2016,1,19,22,30,0,0,0,11,150.91
2016,1,19,23,0,0,0,0,11,155.86
2016,1,19,23,30,0,0,0,10,159.91
2016,1,20,0,0,0,0,0,10,162.42000000000002
2016,1,20,0,30,0,0,0,9,162.69
2016,1,20,1,0,0,0,0,9,160.63
2016,1,20,1,30,0,0,0,9,156.86
2016,1,20,2,0,0,0,0,9,152.07
2016,1,20,2,30,0,0,0,9,146.71
2016,1,20,3,0,0,0,0,9,141.05
2016,1,20,3,30,0,0,0,9,135.21
2016,1,20,4,0,0,0,0,9,129.28
2016,1,20,4,30,0,0,0,9,123.31
2016,1,20,5,0,0,0,0,10,117.36
2016,1,20,5,30,0,0,0,10,111.45
2016,1,20,6,0,0,0,0,10,105.61
2016,1,20,6,30,0,0,0,9,99.87
2016,1,20,7,0,0,0,0,9,94.26
2016,1,20,7,30,11,11,0,9,88.83
2016,1,20,8,0,64,38,235,10,83.62
2016,1,20,8,30,131,68,319,11,78.67
2016,1,20,9,0,199,92,390,12,74.04
2016,1,20,9,30,262,112,435,13,69.81
2016,1,20,10,0,350,103,608,14,66.06
2016,1,20,10,30,368,156,465,15,62.88
2016,1,20,11,0,439,131,622,16,60.35
2016,1,20,11,30,443,176,511,16,58.57
2016,1,20,12,0,553,80,882,17,57.6
2016,1,20,12,30,431,207,416,17,57.49
2016,1,20,13,0,542,75,888,18,58.25
2016,1,20,13,30,512,73,874,18,59.83
2016,1,20,14,0,469,70,855,18,62.190000000000005
2016,1,20,14,30,339,135,486,18,65.22
2016,1,20,15,0,253,135,326,18,68.84
2016,1,20,15,30,196,108,301,17,72.96000000000001
2016,1,20,16,0,135,78,260,16,77.49
2016,1,20,16,30,73,46,205,15,82.37
2016,1,20,17,0,19,19,0,15,87.52
2016,1,20,17,30,0,0,0,14,92.9
2016,1,20,18,0,0,0,0,14,98.47
2016,1,20,18,30,0,0,0,14,104.17
2016,1,20,19,0,0,0,0,14,109.99
2016,1,20,19,30,0,0,0,13,115.89
2016,1,20,20,0,0,0,0,13,121.83
2016,1,20,20,30,0,0,0,12,127.79
2016,1,20,21,0,0,0,0,12,133.72
2016,1,20,21,30,0,0,0,12,139.58
2016,1,20,22,0,0,0,0,12,145.29
2016,1,20,22,30,0,0,0,11,150.72
2016,1,20,23,0,0,0,0,11,155.65
2016,1,20,23,30,0,0,0,11,159.69
2016,1,21,0,0,0,0,0,11,162.19
2016,1,21,0,30,0,0,0,10,162.49
2016,1,21,1,0,0,0,0,10,160.46
2016,1,21,1,30,0,0,0,10,156.73
2016,1,21,2,0,0,0,0,10,151.97
2016,1,21,2,30,0,0,0,10,146.63
2016,1,21,3,0,0,0,0,10,140.98
2016,1,21,3,30,0,0,0,10,135.14
2016,1,21,4,0,0,0,0,10,129.22
2016,1,21,4,30,0,0,0,10,123.26
2016,1,21,5,0,0,0,0,10,117.3
2016,1,21,5,30,0,0,0,10,111.38
2016,1,21,6,0,0,0,0,10,105.54
2016,1,21,6,30,0,0,0,10,99.79
2016,1,21,7,0,0,0,0,10,94.18
2016,1,21,7,30,13,13,0,11,88.74
2016,1,21,8,0,78,35,377,12,83.51
2016,1,21,8,30,159,51,544,13,78.55
2016,1,21,9,0,244,60,665,14,73.91
2016,1,21,9,30,323,68,734,15,69.67
2016,1,21,10,0,393,72,787,16,65.9
2016,1,21,10,30,452,76,819,17,62.7
2016,1,21,11,0,496,81,834,18,60.16
2016,1,21,11,30,453,166,548,18,58.36
2016,1,21,12,0,464,183,522,19,57.39
2016,1,21,12,30,445,200,452,18,57.27
2016,1,21,13,0,386,227,300,18,58.02
2016,1,21,13,30,347,222,246,17,59.6
2016,1,21,14,0,298,207,192,17,61.96
2016,1,21,14,30,190,171,43,16,64.99
2016,1,21,15,0,236,146,246,16,68.62
2016,1,21,15,30,183,119,214,15,72.74
2016,1,21,16,0,126,85,182,15,77.28
2016,1,21,16,30,68,50,129,14,82.16
2016,1,21,17,0,18,18,0,14,87.32000000000001
2016,1,21,17,30,0,0,0,14,92.71
2016,1,21,18,0,0,0,0,14,98.28
2016,1,21,18,30,0,0,0,13,103.99
2016,1,21,19,0,0,0,0,13,109.81
2016,1,21,19,30,0,0,0,13,115.71
2016,1,21,20,0,0,0,0,13,121.66
2016,1,21,20,30,0,0,0,13,127.61
2016,1,21,21,0,0,0,0,13,133.55
2016,1,21,21,30,0,0,0,13,139.4
2016,1,21,22,0,0,0,0,13,145.1
2016,1,21,22,30,0,0,0,13,150.52
2016,1,21,23,0,0,0,0,13,155.43
2016,1,21,23,30,0,0,0,13,159.46
2016,1,22,0,0,0,0,0,13,161.96
2016,1,22,0,30,0,0,0,13,162.27
2016,1,22,1,0,0,0,0,13,160.29
2016,1,22,1,30,0,0,0,13,156.59
2016,1,22,2,0,0,0,0,13,151.86
2016,1,22,2,30,0,0,0,13,146.54
2016,1,22,3,0,0,0,0,13,140.9
2016,1,22,3,30,0,0,0,13,135.07
2016,1,22,4,0,0,0,0,13,129.15
2016,1,22,4,30,0,0,0,13,123.19
2016,1,22,5,0,0,0,0,13,117.23
2016,1,22,5,30,0,0,0,13,111.32
2016,1,22,6,0,0,0,0,13,105.46
2016,1,22,6,30,0,0,0,13,99.71
2016,1,22,7,0,0,0,0,13,94.09
2016,1,22,7,30,8,8,0,13,88.64
2016,1,22,8,0,46,41,42,14,83.41
2016,1,22,8,30,94,77,82,14,78.43
2016,1,22,9,0,145,114,110,14,73.78
2016,1,22,9,30,192,146,130,14,69.52
2016,1,22,10,0,282,166,281,15,65.74
2016,1,22,10,30,350,177,376,15,62.52
2016,1,22,11,0,377,202,350,15,59.96
2016,1,22,11,30,135,135,0,15,58.15
2016,1,22,12,0,348,249,183,16,57.17
2016,1,22,12,30,105,105,0,15,57.04
2016,1,22,13,0,96,96,0,15,57.79
2016,1,22,13,30,159,159,0,15,59.370000000000005
2016,1,22,14,0,270,211,124,15,61.72
2016,1,22,14,30,204,178,60,14,64.76
2016,1,22,15,0,6,6,0,14,68.39
2016,1,22,15,30,5,5,0,14,72.52
2016,1,22,16,0,3,3,0,14,77.07000000000001
2016,1,22,16,30,1,1,0,13,81.96000000000001
2016,1,22,17,0,0,0,0,13,87.13
2016,1,22,17,30,0,0,0,12,92.52
2016,1,22,18,0,0,0,0,12,98.09
2016,1,22,18,30,0,0,0,12,103.81
2016,1,22,19,0,0,0,0,12,109.63
2016,1,22,19,30,0,0,0,12,115.53
2016,1,22,20,0,0,0,0,13,121.48
2016,1,22,20,30,0,0,0,13,127.44
2016,1,22,21,0,0,0,0,13,133.37
2016,1,22,21,30,0,0,0,13,139.22
2016,1,22,22,0,0,0,0,13,144.91
2016,1,22,22,30,0,0,0,13,150.32
2016,1,22,23,0,0,0,0,13,155.22
2016,1,22,23,30,0,0,0,12,159.23
2016,1,23,0,0,0,0,0,12,161.72
2016,1,23,0,30,0,0,0,12,162.05
2016,1,23,1,0,0,0,0,12,160.11
2016,1,23,1,30,0,0,0,11,156.45000000000002
2016,1,23,2,0,0,0,0,11,151.74
2016,1,23,2,30,0,0,0,11,146.45000000000002
2016,1,23,3,0,0,0,0,11,140.82
2016,1,23,3,30,0,0,0,10,135.0
2016,1,23,4,0,0,0,0,10,129.08
2016,1,23,4,30,0,0,0,10,123.12
2016,1,23,5,0,0,0,0,10,117.16
2016,1,23,5,30,0,0,0,9,111.24
2016,1,23,6,0,0,0,0,9,105.38
2016,1,23,6,30,0,0,0,9,99.63
2016,1,23,7,0,0,0,0,10,94.0
2016,1,23,7,30,13,13,0,11,88.54
2016,1,23,8,0,72,49,197,12,83.29
2016,1,23,8,30,151,75,372,12,78.31
2016,1,23,9,0,225,107,421,13,73.64
2016,1,23,9,30,42,42,0,13,69.37
2016,1,23,10,0,380,115,639,13,65.57000000000001
2016,1,23,10,30,41,41,0,13,62.34
2016,1,23,11,0,370,209,319,13,59.76
2016,1,23,11,30,403,219,346,13,57.94
2016,1,23,12,0,410,230,329,13,56.94
2016,1,23,12,30,314,251,115,13,56.81
2016,1,23,13,0,535,116,780,13,57.55
2016,1,23,13,30,273,228,88,13,59.13
2016,1,23,14,0,257,210,97,13,61.49
2016,1,23,14,30,143,143,0,13,64.53
2016,1,23,15,0,145,139,17,13,68.17
2016,1,23,15,30,113,110,7,12,72.3
2016,1,23,16,0,78,78,0,12,76.86
2016,1,23,16,30,43,43,0,11,81.75
2016,1,23,17,0,12,12,0,10,86.92
2016,1,23,17,30,0,0,0,9,92.33
2016,1,23,18,0,0,0,0,9,97.91
2016,1,23,18,30,0,0,0,9,103.63
2016,1,23,19,0,0,0,0,9,109.45
2016,1,23,19,30,0,0,0,8,115.36
2016,1,23,20,0,0,0,0,8,121.3
2016,1,23,20,30,0,0,0,8,127.26
2016,1,23,21,0,0,0,0,8,133.19
2016,1,23,21,30,0,0,0,8,139.03
2016,1,23,22,0,0,0,0,8,144.72
2016,1,23,22,30,0,0,0,8,150.11
2016,1,23,23,0,0,0,0,8,155.0
2016,1,23,23,30,0,0,0,7,158.99
2016,1,24,0,0,0,0,0,7,161.48
2016,1,24,0,30,0,0,0,7,161.83
2016,1,24,1,0,0,0,0,7,159.92000000000002
2016,1,24,1,30,0,0,0,7,156.29
2016,1,24,2,0,0,0,0,7,151.62
2016,1,24,2,30,0,0,0,7,146.35
2016,1,24,3,0,0,0,0,7,140.73
2016,1,24,3,30,0,0,0,7,134.92000000000002
2016,1,24,4,0,0,0,0,7,129.0
2016,1,24,4,30,0,0,0,7,123.04
2016,1,24,5,0,0,0,0,7,117.08
2016,1,24,5,30,0,0,0,6,111.16
2016,1,24,6,0,0,0,0,6,105.3
2016,1,24,6,30,0,0,0,6,99.53
2016,1,24,7,0,0,0,0,7,93.9
2016,1,24,7,30,15,13,79,8,88.43
2016,1,24,8,0,80,41,321,9,83.17
2016,1,24,8,30,161,61,487,9,78.17
2016,1,24,9,0,244,76,593,10,73.49
2016,1,24,9,30,257,126,370,10,69.21000000000001
2016,1,24,10,0,258,178,194,11,65.39
2016,1,24,10,30,321,198,265,11,62.15
2016,1,24,11,0,356,218,272,11,59.56
2016,1,24,11,30,335,244,170,11,57.72
2016,1,24,12,0,402,238,299,12,56.71
2016,1,24,12,30,442,215,411,13,56.57
2016,1,24,13,0,365,244,224,14,57.3
2016,1,24,13,30,526,80,861,14,58.88
2016,1,24,14,0,482,79,837,14,61.24
2016,1,24,14,30,426,75,807,13,64.29
2016,1,24,15,0,355,74,748,13,67.93
2016,1,24,15,30,277,66,685,12,72.08
2016,1,24,16,0,194,56,596,11,76.64
2016,1,24,16,30,109,42,455,10,81.54
2016,1,24,17,0,34,21,232,9,86.72
2016,1,24,17,30,0,0,0,8,92.13
2016,1,24,18,0,0,0,0,8,97.72
2016,1,24,18,30,0,0,0,8,103.44
2016,1,24,19,0,0,0,0,8,109.27
2016,1,24,19,30,0,0,0,7,115.18
2016,1,24,20,0,0,0,0,7,121.13
2016,1,24,20,30,0,0,0,7,127.08
2016,1,24,21,0,0,0,0,7,133.01
2016,1,24,21,30,0,0,0,7,138.85
2016,1,24,22,0,0,0,0,8,144.52
2016,1,24,22,30,0,0,0,8,149.91
2016,1,24,23,0,0,0,0,8,154.78
2016,1,24,23,30,0,0,0,8,158.75
2016,1,25,0,0,0,0,0,9,161.23
2016,1,25,0,30,0,0,0,9,161.59
2016,1,25,1,0,0,0,0,9,159.72
2016,1,25,1,30,0,0,0,8,156.13
2016,1,25,2,0,0,0,0,8,151.49
2016,1,25,2,30,0,0,0,8,146.24
2016,1,25,3,0,0,0,0,9,140.63
2016,1,25,3,30,0,0,0,9,134.83
2016,1,25,4,0,0,0,0,9,128.92000000000002
2016,1,25,4,30,0,0,0,9,122.96
2016,1,25,5,0,0,0,0,9,117.0
2016,1,25,5,30,0,0,0,9,111.07
2016,1,25,6,0,0,0,0,9,105.21
2016,1,25,6,30,0,0,0,9,99.44
2016,1,25,7,0,0,0,0,9,93.79
2016,1,25,7,30,18,13,180,9,88.31
2016,1,25,8,0,88,33,456,10,83.04
2016,1,25,8,30,174,47,612,11,78.03
2016,1,25,9,0,259,57,707,12,73.34
2016,1,25,9,30,340,64,772,13,69.04
2016,1,25,10,0,403,84,760,14,65.21000000000001
2016,1,25,10,30,463,89,795,14,61.95
2016,1,25,11,0,509,93,815,15,59.34
2016,1,25,11,30,542,96,830,15,57.49
2016,1,25,12,0,560,97,838,16,56.47
2016,1,25,12,30,563,97,839,16,56.32
2016,1,25,13,0,551,93,842,16,57.05
2016,1,25,13,30,523,91,829,16,58.63
2016,1,25,14,0,481,88,810,16,61.0
2016,1,25,14,30,356,142,490,15,64.05
2016,1,25,15,0,357,77,738,15,67.7
2016,1,25,15,30,279,69,675,14,71.85000000000001
2016,1,25,16,0,196,58,588,13,76.42
2016,1,25,16,30,111,44,448,12,81.33
2016,1,25,17,0,36,22,223,11,86.52
2016,1,25,17,30,0,0,0,10,91.93
2016,1,25,18,0,0,0,0,10,97.52
2016,1,25,18,30,0,0,0,10,103.25
2016,1,25,19,0,0,0,0,10,109.09
2016,1,25,19,30,0,0,0,10,115.0
2016,1,25,20,0,0,0,0,10,120.95
2016,1,25,20,30,0,0,0,9,126.9
2016,1,25,21,0,0,0,0,9,132.83
2016,1,25,21,30,0,0,0,9,138.66
2016,1,25,22,0,0,0,0,9,144.33
2016,1,25,22,30,0,0,0,9,149.70000000000002
2016,1,25,23,0,0,0,0,9,154.55
2016,1,25,23,30,0,0,0,9,158.51
