date,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Solar Zenith Angle,Year
2018-08-05 01:00:00,8,5,1,0,0,0,0,14.3,124.66,2018
2018-08-05 01:30:00,8,5,1,30,0,0,0,14.1,122.85,2018
2018-08-05 02:00:00,8,5,2,0,0,0,0,13.9,120.26,2018
2018-08-05 02:30:00,8,5,2,30,0,0,0,13.7,116.98,2018
2018-08-05 03:00:00,8,5,3,0,0,0,0,13.6,113.12,2018
2018-08-05 03:30:00,8,5,3,30,0,0,0,13.5,108.78,2018
2018-08-05 04:00:00,8,5,4,0,0,0,0,13.3,104.05,2018
2018-08-05 04:30:00,8,5,4,30,0,0,0,13.5,98.99,2018
2018-08-05 05:00:00,8,5,5,0,0,0,0,13.7,93.68,2018
2018-08-05 05:30:00,8,5,5,30,20,16,98,14.9,87.87,2018
2018-08-05 06:00:00,8,5,6,0,86,45,311,16.2,82.37,2018
2018-08-05 06:30:00,8,5,6,30,177,67,476,17.400000000000002,76.62,2018
2018-08-05 07:00:00,8,5,7,0,278,82,596,18.7,70.76,2018
2018-08-05 07:30:00,8,5,7,30,382,94,678,19.9,64.83,2018
2018-08-05 08:00:00,8,5,8,0,485,104,737,21.1,58.870000000000005,2018
2018-08-05 08:30:00,8,5,8,30,583,114,778,22.5,52.94,2018
2018-08-05 09:00:00,8,5,9,0,675,123,810,23.9,47.06,2018
2018-08-05 09:30:00,8,5,9,30,754,137,822,25.1,41.32,2018
2018-08-05 10:00:00,8,5,10,0,820,152,823,26.3,35.79,2018
2018-08-05 10:30:00,8,5,10,30,878,159,836,27.1,30.65,2018
2018-08-05 11:00:00,8,5,11,0,921,164,843,28.0,26.13,2018
2018-08-05 11:30:00,8,5,11,30,950,168,847,28.700000000000003,22.64,2018
2018-08-05 12:00:00,8,5,12,0,963,174,844,29.3,20.72,2018
2018-08-05 12:30:00,8,5,12,30,972,154,875,30.0,20.82,2018
2018-08-05 13:00:00,8,5,13,0,968,128,912,30.8,22.92,2018
2018-08-05 13:30:00,8,5,13,30,937,126,907,31.0,26.54,2018
2018-08-05 14:00:00,8,5,14,0,892,122,900,31.200000000000003,31.13,2018
2018-08-05 14:30:00,8,5,14,30,834,119,887,31.0,36.33,2018
2018-08-05 15:00:00,8,5,15,0,761,114,869,30.8,41.88,2018
2018-08-05 15:30:00,8,5,15,30,677,109,843,30.8,47.65,2018
2018-08-05 16:00:00,8,5,16,0,584,103,810,29.5,53.54,2018
2018-08-05 16:30:00,8,5,16,30,483,95,764,28.5,59.48,2018
2018-08-05 17:00:00,8,5,17,0,379,87,702,27.4,65.44,2018
2018-08-05 17:30:00,8,5,17,30,272,76,613,25.5,71.37,2018
2018-08-05 18:00:00,8,5,18,0,170,62,487,23.700000000000003,77.24,2018
2018-08-05 18:30:00,8,5,18,30,78,41,302,21.6,82.99,2018
2018-08-05 19:00:00,8,5,19,0,14,12,70,19.6,88.45,2018
2018-08-05 19:30:00,8,5,19,30,0,0,0,18.5,94.29,2018
2018-08-05 20:00:00,8,5,20,0,0,0,0,17.5,99.6,2018
2018-08-05 20:30:00,8,5,20,30,0,0,0,17.0,104.64,2018
2018-08-05 21:00:00,8,5,21,0,0,0,0,16.400000000000002,109.36,2018
2018-08-05 21:30:00,8,5,21,30,0,0,0,16.1,113.68,2018
2018-08-05 22:00:00,8,5,22,0,0,0,0,15.8,117.51,2018
2018-08-05 22:30:00,8,5,22,30,0,0,0,15.5,120.74,2018
2018-08-05 23:00:00,8,5,23,0,0,0,0,15.2,123.29,2018
2018-08-05 23:30:00,8,5,23,30,0,0,0,14.9,125.04,2018
2018-08-06 00:00:00,8,6,0,0,0,0,0,14.6,125.91,2018
2018-08-06 00:30:00,8,6,0,30,0,0,0,14.3,125.87,2018
2018-08-06 01:00:00,8,6,1,0,0,0,0,14.1,124.92,2018
2018-08-06 01:30:00,8,6,1,30,0,0,0,13.9,123.1,2018
2018-08-06 02:00:00,8,6,2,0,0,0,0,13.7,120.5,2018
2018-08-06 02:30:00,8,6,2,30,0,0,0,13.5,117.2,2018
2018-08-06 03:00:00,8,6,3,0,0,0,0,13.3,113.33,2018
2018-08-06 03:30:00,8,6,3,30,0,0,0,13.2,108.98,2018
2018-08-06 04:00:00,8,6,4,0,0,0,0,13.1,104.23,2018
2018-08-06 04:30:00,8,6,4,30,0,0,0,13.2,99.16,2018
2018-08-06 05:00:00,8,6,5,0,0,0,0,13.3,93.84,2018
2018-08-06 05:30:00,8,6,5,30,6,5,17,14.2,88.01,2018
2018-08-06 06:00:00,8,6,6,0,39,30,68,15.1,82.51,2018
2018-08-06 06:30:00,8,6,6,30,104,75,127,16.0,76.76,2018
2018-08-06 07:00:00,8,6,7,0,188,128,183,16.900000000000002,70.89,2018
2018-08-06 07:30:00,8,6,7,30,279,180,234,18.4,64.96000000000001,2018
2018-08-06 08:00:00,8,6,8,0,370,226,279,19.9,59.01,2018
2018-08-06 08:30:00,8,6,8,30,459,267,319,21.9,53.07,2018
2018-08-06 09:00:00,8,6,9,0,543,303,353,23.8,47.2,2018
2018-08-06 09:30:00,8,6,9,30,625,327,398,25.9,41.46,2018
2018-08-06 10:00:00,8,6,10,0,699,340,444,27.9,35.96,2018
2018-08-06 10:30:00,8,6,10,30,754,356,463,29.3,30.83,2018
2018-08-06 11:00:00,8,6,11,0,796,369,477,30.8,26.34,2018
2018-08-06 11:30:00,8,6,11,30,827,375,491,31.9,22.88,2018
2018-08-06 12:00:00,8,6,12,0,844,375,502,33.0,20.99,2018
2018-08-06 12:30:00,8,6,12,30,875,317,598,33.6,21.1,2018
2018-08-06 13:00:00,8,6,13,0,900,239,719,34.2,23.18,2018
2018-08-06 13:30:00,8,6,13,30,875,223,730,34.2,26.78,2018
2018-08-06 14:00:00,8,6,14,0,837,203,742,34.300000000000004,31.35,2018
2018-08-06 14:30:00,8,6,14,30,782,187,740,33.9,36.53,2018
2018-08-06 15:00:00,8,6,15,0,717,169,738,33.6,42.07,2018
2018-08-06 15:30:00,8,6,15,30,635,160,707,33.6,47.83,2018
2018-08-06 16:00:00,8,6,16,0,548,143,684,32.1,53.72,2018
2018-08-06 16:30:00,8,6,16,30,454,127,648,30.8,59.66,2018
2018-08-06 17:00:00,8,6,17,0,354,112,587,29.5,65.62,2018
2018-08-06 17:30:00,8,6,17,30,251,98,485,27.3,71.55,2018
2018-08-06 18:00:00,8,6,18,0,150,74,349,25.1,77.42,2018
2018-08-06 18:30:00,8,6,18,30,63,41,188,23.0,83.17,2018
2018-08-06 19:00:00,8,6,19,0,9,8,34,20.8,88.63,2018
2018-08-06 19:30:00,8,6,19,30,0,0,0,20.0,94.5,2018
2018-08-06 20:00:00,8,6,20,0,0,0,0,19.1,99.81,2018
2018-08-06 20:30:00,8,6,20,30,0,0,0,18.6,104.86,2018
2018-08-06 21:00:00,8,6,21,0,0,0,0,18.2,109.59,2018
2018-08-06 21:30:00,8,6,21,30,0,0,0,17.8,113.92,2018
2018-08-06 22:00:00,8,6,22,0,0,0,0,17.400000000000002,117.76,2018
2018-08-06 22:30:00,8,6,22,30,0,0,0,17.0,121.01,2018
2018-08-06 23:00:00,8,6,23,0,0,0,0,16.6,123.56,2018
2018-08-06 23:30:00,8,6,23,30,0,0,0,16.2,125.31,2018
2018-08-07 00:00:00,8,7,0,0,0,0,0,15.8,126.19,2018
2018-08-07 00:30:00,8,7,0,30,0,0,0,15.4,126.15,2018
2018-08-07 01:00:00,8,7,1,0,0,0,0,15.0,125.19,2018
2018-08-07 01:30:00,8,7,1,30,0,0,0,14.7,123.36,2018
2018-08-07 02:00:00,8,7,2,0,0,0,0,14.4,120.74,2018
2018-08-07 02:30:00,8,7,2,30,0,0,0,14.2,117.43,2018
2018-08-07 03:00:00,8,7,3,0,0,0,0,14.1,113.54,2018
2018-08-07 03:30:00,8,7,3,30,0,0,0,14.0,109.18,2018
2018-08-07 04:00:00,8,7,4,0,0,0,0,13.9,104.41,2018
2018-08-07 04:30:00,8,7,4,30,0,0,0,14.0,99.33,2018
2018-08-07 05:00:00,8,7,5,0,0,0,0,14.1,94.0,2018
2018-08-07 05:30:00,8,7,5,30,8,7,29,15.0,88.15,2018
2018-08-07 06:00:00,8,7,6,0,54,39,115,15.9,82.66,2018
2018-08-07 06:30:00,8,7,6,30,130,84,204,16.8,76.89,2018
2018-08-07 07:00:00,8,7,7,0,220,128,283,17.8,71.02,2018
2018-08-07 07:30:00,8,7,7,30,316,167,353,19.200000000000003,65.09,2018
2018-08-07 08:00:00,8,7,8,0,411,200,412,20.700000000000003,59.14,2018
2018-08-07 08:30:00,8,7,8,30,504,227,463,22.0,53.21,2018
2018-08-07 09:00:00,8,7,9,0,591,249,505,23.4,47.34,2018
2018-08-07 09:30:00,8,7,9,30,661,280,510,24.6,41.62,2018
2018-08-07 10:00:00,8,7,10,0,717,314,499,25.700000000000003,36.12,2018
2018-08-07 10:30:00,8,7,10,30,773,330,517,26.5,31.02,2018
2018-08-07 11:00:00,8,7,11,0,816,341,531,27.3,26.55,2018
2018-08-07 11:30:00,8,7,11,30,846,348,542,27.4,23.13,2018
2018-08-07 12:00:00,8,7,12,0,861,349,549,27.6,21.26,2018
2018-08-07 12:30:00,8,7,12,30,870,333,577,27.6,21.38,2018
2018-08-07 13:00:00,8,7,13,0,866,306,610,27.6,23.45,2018
2018-08-07 13:30:00,8,7,13,30,839,296,609,27.4,27.02,2018
2018-08-07 14:00:00,8,7,14,0,799,282,607,27.3,31.58,2018
2018-08-07 14:30:00,8,7,14,30,743,266,595,26.8,36.74,2018
2018-08-07 15:00:00,8,7,15,0,676,247,580,26.3,42.27,2018
2018-08-07 15:30:00,8,7,15,30,596,231,546,26.3,48.02,2018
2018-08-07 16:00:00,8,7,16,0,512,206,519,24.8,53.9,2018
2018-08-07 16:30:00,8,7,16,30,422,177,488,23.700000000000003,59.84,2018
2018-08-07 17:00:00,8,7,17,0,326,147,437,22.5,65.8,2018
2018-08-07 17:30:00,8,7,17,30,230,115,366,21.0,71.74,2018
2018-08-07 18:00:00,8,7,18,0,138,79,277,19.5,77.61,2018
2018-08-07 18:30:00,8,7,18,30,57,39,158,18.2,83.36,2018
2018-08-07 19:00:00,8,7,19,0,8,7,35,16.900000000000002,88.8,2018
2018-08-07 19:30:00,8,7,19,30,0,0,0,16.400000000000002,94.7,2018
2018-08-07 20:00:00,8,7,20,0,0,0,0,15.8,100.03,2018
2018-08-07 20:30:00,8,7,20,30,0,0,0,15.5,105.09,2018
2018-08-07 21:00:00,8,7,21,0,0,0,0,15.1,109.83,2018
2018-08-07 21:30:00,8,7,21,30,0,0,0,14.9,114.17,2018
2018-08-07 22:00:00,8,7,22,0,0,0,0,14.6,118.02,2018
2018-08-07 22:30:00,8,7,22,30,0,0,0,14.4,121.28,2018
2018-08-07 23:00:00,8,7,23,0,0,0,0,14.1,123.84,2018
2018-08-07 23:30:00,8,7,23,30,0,0,0,13.9,125.6,2018
2018-08-08 00:00:00,8,8,0,0,0,0,0,13.7,126.47,2018
2018-08-08 00:30:00,8,8,0,30,0,0,0,13.5,126.43,2018
2018-08-08 01:00:00,8,8,1,0,0,0,0,13.3,125.46,2018
2018-08-08 01:30:00,8,8,1,30,0,0,0,13.2,123.62,2018
2018-08-08 02:00:00,8,8,2,0,0,0,0,13.0,120.98,2018
2018-08-08 02:30:00,8,8,2,30,0,0,0,12.9,117.66,2018
2018-08-08 03:00:00,8,8,3,0,0,0,0,12.8,113.76,2018
2018-08-08 03:30:00,8,8,3,30,0,0,0,12.8,109.37,2018
2018-08-08 04:00:00,8,8,4,0,0,0,0,12.8,104.6,2018
2018-08-08 04:30:00,8,8,4,30,0,0,0,13.1,99.51,2018
2018-08-08 05:00:00,8,8,5,0,0,0,0,13.5,94.16,2018
2018-08-08 05:30:00,8,8,5,30,13,11,63,14.8,88.29,2018
2018-08-08 06:00:00,8,8,6,0,66,42,190,16.0,82.8,2018
2018-08-08 06:30:00,8,8,6,30,139,75,283,17.400000000000002,77.03,2018
2018-08-08 07:00:00,8,8,7,0,180,123,178,18.7,71.16,2018
2018-08-08 07:30:00,8,8,7,30,297,147,357,20.200000000000003,65.22,2018
2018-08-08 08:00:00,8,8,8,0,465,124,667,21.6,59.27,2018
2018-08-08 08:30:00,8,8,8,30,564,135,719,23.3,53.34,2018
2018-08-08 09:00:00,8,8,9,0,656,142,761,25.0,47.49,2018
2018-08-08 09:30:00,8,8,9,30,727,169,748,26.6,41.77,2018
2018-08-08 10:00:00,8,8,10,0,782,206,715,28.200000000000003,36.29,2018
2018-08-08 10:30:00,8,8,10,30,842,208,741,29.5,31.21,2018
2018-08-08 11:00:00,8,8,11,0,890,207,765,30.700000000000003,26.77,2018
2018-08-08 11:30:00,8,8,11,30,922,206,780,31.6,23.38,2018
2018-08-08 12:00:00,8,8,12,0,939,203,791,32.4,21.54,2018
2018-08-08 12:30:00,8,8,12,30,935,208,782,32.800000000000004,21.67,2018
2018-08-08 13:00:00,8,8,13,0,915,214,766,33.2,23.72,2018
2018-08-08 13:30:00,8,8,13,30,885,206,764,33.300000000000004,27.27,2018
2018-08-08 14:00:00,8,8,14,0,841,196,759,33.4,31.81,2018
2018-08-08 14:30:00,8,8,14,30,783,188,745,33.0,36.95,2018
2018-08-08 15:00:00,8,8,15,0,713,176,728,32.7,42.47,2018
2018-08-08 15:30:00,8,8,15,30,630,167,695,32.7,48.21,2018
2018-08-08 16:00:00,8,8,16,0,540,153,660,30.9,54.09,2018
2018-08-08 16:30:00,8,8,16,30,444,137,614,29.4,60.03,2018
2018-08-08 17:00:00,8,8,17,0,343,119,551,27.8,65.99,2018
2018-08-08 17:30:00,8,8,17,30,242,98,465,25.5,71.92,2018
2018-08-08 18:00:00,8,8,18,0,146,71,354,23.200000000000003,77.8,2018
2018-08-08 18:30:00,8,8,18,30,62,39,205,21.3,83.55,2018
2018-08-08 19:00:00,8,8,19,0,9,8,43,19.5,88.99,2018
2018-08-08 19:30:00,8,8,19,30,0,0,0,18.6,94.91,2018
2018-08-08 20:00:00,8,8,20,0,0,0,0,17.7,100.25,2018
2018-08-08 20:30:00,8,8,20,30,0,0,0,17.2,105.32,2018
2018-08-08 21:00:00,8,8,21,0,0,0,0,16.7,110.07,2018
2018-08-08 21:30:00,8,8,21,30,0,0,0,16.5,114.42,2018
2018-08-08 22:00:00,8,8,22,0,0,0,0,16.2,118.28,2018
2018-08-08 22:30:00,8,8,22,30,0,0,0,16.0,121.55,2018
2018-08-08 23:00:00,8,8,23,0,0,0,0,15.7,124.12,2018
2018-08-08 23:30:00,8,8,23,30,0,0,0,15.5,125.88,2018
2018-08-09 00:00:00,8,9,0,0,0,0,0,15.3,126.76,2018
2018-08-09 00:30:00,8,9,0,30,0,0,0,15.0,126.71,2018
2018-08-09 01:00:00,8,9,1,0,0,0,0,14.7,125.73,2018
2018-08-09 01:30:00,8,9,1,30,0,0,0,14.4,123.88,2018
2018-08-09 02:00:00,8,9,2,0,0,0,0,14.1,121.23,2018
